WINDOW: btc-updown-5m-1778816100 | btc-updown-5m-1778816100
====================================================================================================
window_et: 11:35-11:40 PM ET
window_local: 06:35-06:40 Europe/Kyiv
window_start_iso: 2026-05-15T03:35:00+00:00
window_end_iso:   2026-05-15T03:40:00+00:00
first_ts: 2026-05-15T03:35:17+00:00
last_ts:  2026-05-15T03:39:59+00:00
first_sec_from_start: 17
last_sec_from_start:  299
events:   733
before_window_events: 0
after_window_events: 1
stats_grace_before_start_sec: 10
stats_grace_after_end_sec: 30
trades:   733
buy:      733
sell:     0
merge:    0
total_usd: 4305.472275
total_size: 9564.06202
spent_buy_usd: 4305.472275
returned_sell_usd: 0
returned_merge_usd: 0
estimated_result_usd: -4305.472275
first_merge_ts: N/A
total_merge_size: 0.0
stats_csv: stats.csv

PAIR STATS (BUY SIDE)
----------------------------------------------------------------------------------------------------
buy_up_shares: 4780.244338
buy_down_shares: 4783.817682
paired_shares: 4780.244338
unpaired_up_shares: 0.0
unpaired_down_shares: 3.573344
avg_up_buy_price: 0.425042
avg_down_buy_price: 0.475284
pair_cost_per_share: 0.900325

PNL ESTIMATES
----------------------------------------------------------------------------------------------------
paired_buy_cost_usd: 4303.773923
paired_redeem_value_usd: 4780.244338
theoretical_pair_pnl_usd: 476.470415
theoretical_pair_roi_pct: 11.071
merged_pairs_est_shares: 0.0
merged_pair_pnl_est_usd: 0.0
edge_per_pair_now: 0.099675
merge_coverage_pct: 0.0
realization_gap_usd: 4781.94269
window_quality: MID

CLOSED POSITIONS (THIS SLUG)
----------------------------------------------------------------------------------------------------
No closed positions for this slug yet


FIRST MINUTE TRADES (0-59s)
----------------------------------------------------------------------------------------------------
count: 149
2026-05-15T03:35:17+00:00 | sec=17  | BUY    | Down       | price=0.38       | size=50.0       | usd=19.0      
2026-05-15T03:35:50+00:00 | sec=50  | BUY    | Down       | price=0.57       | size=3.07       | usd=1.7499    
2026-05-15T03:35:50+00:00 | sec=50  | BUY    | Down       | price=0.56       | size=20.0       | usd=11.2      
2026-05-15T03:35:50+00:00 | sec=50  | BUY    | Down       | price=0.5600000209212502 | size=15.295453  | usd=8.565454  
2026-05-15T03:35:50+00:00 | sec=50  | BUY    | Down       | price=0.58       | size=2.04       | usd=1.1832    
2026-05-15T03:35:50+00:00 | sec=50  | BUY    | Down       | price=0.57       | size=10.0       | usd=5.7       
2026-05-15T03:35:50+00:00 | sec=50  | BUY    | Down       | price=0.5800005419366248 | size=0.701189   | usd=0.40669   
2026-05-15T03:35:50+00:00 | sec=50  | BUY    | Down       | price=0.5700000059583048 | size=36.923254  | usd=21.046255 
2026-05-15T03:35:50+00:00 | sec=50  | BUY    | Down       | price=0.56       | size=2.0        | usd=1.12      
2026-05-15T03:35:50+00:00 | sec=50  | BUY    | Down       | price=0.56       | size=10.0       | usd=5.6       
2026-05-15T03:35:52+00:00 | sec=52  | BUY    | Down       | price=0.56       | size=2.7        | usd=1.512     
2026-05-15T03:35:54+00:00 | sec=54  | BUY    | Up         | price=0.38       | size=20.0       | usd=7.6       
2026-05-15T03:35:54+00:00 | sec=54  | BUY    | Up         | price=0.38       | size=10.0       | usd=3.8       
2026-05-15T03:35:54+00:00 | sec=54  | BUY    | Up         | price=0.36       | size=2.09       | usd=0.7524    
2026-05-15T03:35:56+00:00 | sec=56  | BUY    | Up         | price=0.38       | size=10.0       | usd=3.8       
2026-05-15T03:35:56+00:00 | sec=56  | BUY    | Up         | price=0.38       | size=3.86       | usd=1.4668    
2026-05-15T03:35:57+00:00 | sec=57  | BUY    | Up         | price=0.33       | size=50.0       | usd=16.5      
2026-05-15T03:35:57+00:00 | sec=57  | BUY    | Up         | price=0.34       | size=11.29      | usd=3.8386    
2026-05-15T03:35:57+00:00 | sec=57  | BUY    | Up         | price=0.3400000046200002 | size=30.303029  | usd=10.30303  
2026-05-15T03:35:57+00:00 | sec=57  | BUY    | Up         | price=0.34       | size=8.4        | usd=2.856     
2026-05-15T03:35:59+00:00 | sec=59  | BUY    | Up         | price=0.34       | size=10.0       | usd=3.4       
2026-05-15T03:35:59+00:00 | sec=59  | BUY    | Up         | price=0.33       | size=3.46       | usd=1.1418    
2026-05-15T03:35:59+00:00 | sec=59  | BUY    | Up         | price=0.34       | size=40.0       | usd=13.6      

LAST MINUTE TRADES (240-299s)
----------------------------------------------------------------------------------------------------
count: 19
2026-05-15T03:39:01+00:00 | sec=241 | BUY    | Down       | price=0.05       | size=36.34156   | usd=1.817078  
2026-05-15T03:39:01+00:00 | sec=241 | BUY    | Down       | price=0.05       | size=12.59      | usd=0.6295    
2026-05-15T03:39:01+00:00 | sec=241 | BUY    | Down       | price=0.05       | size=1.05262    | usd=0.052631  
2026-05-15T03:39:01+00:00 | sec=241 | BUY    | Up         | price=0.93       | size=4.46       | usd=4.1478    
2026-05-15T03:39:03+00:00 | sec=243 | BUY    | Up         | price=0.94       | size=10.0       | usd=9.4       
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.89       | size=5.56       | usd=4.9484    
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.88       | size=50.0       | usd=44.0      
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.89       | size=8.0        | usd=7.12      
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.89       | size=24.99      | usd=22.2411   
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.87       | size=7.95       | usd=6.9165    
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.89       | size=0.06       | usd=0.0534    
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.89       | size=3.4        | usd=3.026     
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.89       | size=0.29       | usd=0.2581    
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.89       | size=0.29       | usd=0.2581    
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.87       | size=41.0       | usd=35.67     
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.8900000171680524 | size=46.59818   | usd=41.472381 
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.89       | size=10.81      | usd=9.6209    
2026-05-15T03:39:57+00:00 | sec=297 | BUY    | Down       | price=0.87       | size=1.05       | usd=0.9135    
2026-05-15T03:39:59+00:00 | sec=299 | BUY    | Down       | price=0.92       | size=7.49       | usd=6.8908    

ALL EVENTS (FULL, NO TRUNCATION)
----------------------------------------------------------------------------------------------------
2026-05-15T03:35:17+00:00 | sec=17  | BUY    | Down       | price=0.38       | size=50.0       | usd=19.0       | ext_id=raw:41a2f6128b6d0b5486ce2db3202d5bfde1f0602b
2026-05-15T03:35:17+00:00 | sec=17  | BUY    | Down       | price=0.39       | size=12.89      | usd=5.0271     | ext_id=raw:62c52cc0fb72e5f443ea4be83169322a60b1d9c3
2026-05-15T03:35:17+00:00 | sec=17  | BUY    | Down       | price=0.39       | size=5.0        | usd=1.95       | ext_id=raw:7958fde66f3b605cca0918d228648e361932c2f9
2026-05-15T03:35:17+00:00 | sec=17  | BUY    | Down       | price=0.39       | size=4.11       | usd=1.6029     | ext_id=raw:93e883cdab904726fd0aad15fdd8a7fb08c31915
2026-05-15T03:35:17+00:00 | sec=17  | BUY    | Down       | price=0.3700000028000012 | size=3.571427   | usd=1.321428   | ext_id=raw:bbef387aa834e264843834a4d0a9e771c9f1c430
2026-05-15T03:35:17+00:00 | sec=17  | BUY    | Down       | price=0.39       | size=15.0       | usd=5.85       | ext_id=raw:cfd42d5faee5e59e8dbb6ec4f53689897d97a86c
2026-05-15T03:35:17+00:00 | sec=17  | BUY    | Down       | price=0.39       | size=13.0       | usd=5.07       | ext_id=raw:d88ec1259a7c2994bf1955255c81fae450fa178d
2026-05-15T03:35:19+00:00 | sec=19  | BUY    | Up         | price=0.56       | size=10.0       | usd=5.6        | ext_id=raw:1faf9547839cc715596fcdae08d5afc41fbbd400
2026-05-15T03:35:19+00:00 | sec=19  | BUY    | Up         | price=0.56       | size=6.76       | usd=3.7856     | ext_id=raw:4ee8a46d96806f21d8440adaacdb1024f5cac102
2026-05-15T03:35:19+00:00 | sec=19  | BUY    | Up         | price=0.56       | size=20.01      | usd=11.2056    | ext_id=raw:585321af4679dadd47e4599921650590b21520b6
2026-05-15T03:35:19+00:00 | sec=19  | BUY    | Up         | price=0.56       | size=8.0        | usd=4.48       | ext_id=raw:942edc33dbf0d14c999730e6d1cc6038923afa1f
2026-05-15T03:35:19+00:00 | sec=19  | BUY    | Up         | price=0.5600000459130586 | size=5.227271   | usd=2.927272   | ext_id=raw:9bd369636b493c536f3a8caa41f830f0a5b8b713
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.4300001216001362 | size=2.631576   | usd=1.131578   | ext_id=raw:0294f628067789c3a19ac37ea497afb465bb6f63
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.4        | size=0.92       | usd=0.368      | ext_id=raw:099b78510a9dc0e5d81199ec4befe383c2c36d65
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.43       | size=41.16      | usd=17.6988    | ext_id=raw:19428b1ca48d78c98642185b97c48d40a46d186d
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.4        | size=6.0        | usd=2.4        | ext_id=raw:33dc4c0b59d00c563347ccfa8a402a04e661eac9
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.4100000727667062 | size=5.084743   | usd=2.084745   | ext_id=raw:3658ef19143e2d70ae901d63a2489feba0f88715
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.4400000224000036 | size=8.92857    | usd=3.928571   | ext_id=raw:376aca4b11debec630c1d4db32557d7f802eead8
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.42       | size=33.67      | usd=14.1414    | ext_id=raw:5315c2e362058cc0b102eaceed29e826bd716ae0
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.44000005090910943 | size=3.92857    | usd=1.728571   | ext_id=raw:5a01e4538ad736fb93585997b53a8c3ed24f952f
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.41       | size=37.58      | usd=15.4078    | ext_id=raw:5a08c826191561c01c848f0e59030403a61b7cbc
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.4        | size=5.0        | usd=2.0        | ext_id=raw:6cdd93353aa5077b0bb15a182646c4b8de226c8e
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.44       | size=27.66      | usd=12.1704    | ext_id=raw:79f24b79f26561137099559e0ffb65b8c1da349b
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.44       | size=5.0        | usd=2.2        | ext_id=raw:8a7438634051c3717364b793a7e553d4616d5388
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.44       | size=2.34       | usd=1.0296     | ext_id=raw:8bf6829777b435fa79c3c2241b7b049b6f494ec1
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.4        | size=11.41      | usd=4.564      | ext_id=raw:9694fdae28dedd89901dd9e91cd5cab92f30f2b8
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.42000012649951335 | size=2.529654   | usd=1.062455   | ext_id=raw:c8f864c8952493495afba22a021ede9a1078bf00
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.41       | size=7.33       | usd=3.0053     | ext_id=raw:ca8f8d2c05863ae480cf37aa99050b857aa094cb
2026-05-15T03:35:22+00:00 | sec=22  | BUY    | Up         | price=0.4        | size=16.666665  | usd=6.666666   | ext_id=raw:cbe2419ad9ca0601939cdd75195917ad8faefbfb
